Well/XY,cell_id,total_distance,net_distance,linearity,spearmanrsq,progressivity,max_speed,min_speed,avg_speed,MSD_slope,hurst_RS,nongauss,disp_var,disp_skew,rw_linearity,rw_netdist,rw_kurtosis01,rw_kurtosis02,rw_kurtosis03,rw_kurtosis04,rw_kurtosis05,rw_kurtosis06,rw_kurtosis07,rw_kurtosis08,rw_kurtosis09,rw_kurtosis10,avg_moving_speed01,avg_moving_speed02,avg_moving_speed03,avg_moving_speed04,avg_moving_speed05,avg_moving_speed06,avg_moving_speed07,avg_moving_speed08,avg_moving_speed09,avg_moving_speed10,time_moving01,time_moving02,time_moving03,time_moving04,time_moving05,time_moving06,time_moving07,time_moving08,time_moving09,time_moving10,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,autocorr_6,autocorr_7,autocorr_8,autocorr_9,autocorr_10,p_rturn_9_5,p_rturn_9_6,p_rturn_10_5,p_rturn_10_6,p_rturn_11_5,p_rturn_11_6,mean_theta_9_5,min_theta_9_5,max_theta_9_5,mean_theta_9_6,min_theta_9_6,max_theta_9_6,mean_theta_10_5,min_theta_10_5,max_theta_10_5,mean_theta_10_6,min_theta_10_6,max_theta_10_6,mean_theta_11_5,min_theta_11_5,max_theta_11_5,mean_theta_11_6,min_theta_11_6,max_theta_11_6
WellB03_Seq01212020_densenet_xy18,2,421.6277356004382,14.321206797606466,0.011810317098169935,0.11800745155188856,0.033966472289143165,5.476085767243816,0.03190271179025016,3.2432902738495253,0.795868321964407,0.6888189218210057,0.016457195009454306,4.3105623827129875,1.5034378989355148,-0.241405343947945,-38.176032479493585,3.1231343397080806,2.658452435755951,3.8975126935199853,6.135223365440945,2.4015765299146743,3.343599290286633,-0.5989778729480371,0.6716311131638912,0.09508890204094733,-0.7524934826824499,2.092263088018284,2.7473392258919644,3.342951535321757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35537190082644626,0.17355371900826447,0.04132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3898418213273268,0.3399927540478098,0.11739243985910924,0.12362277378945934,0.037648962649776456,-0.03213493508067784,0.026078202152852024,0.06155518433218812,-0.007083649451774234,-0.11036132202297572,0.48717948717948717,0.5128205128205128,0.48717948717948717,0.46153846153846156,0.42105263157894735,0.39473684210526316,0.6296733471322418,0.006285539050125867,2.120944081300357,0.6126777921338652,0.014515256365921,2.1012393017494446,0.5469628281187484,0.002309744347915015,1.6428614926629597,0.5494240056958136,0.0028908937844676244,1.60665218742413,0.5396065139645917,0.014894340166158836,2.2034323759499705,0.5491421594734754,0.05406439018250719,2.183727596399059
WellB03_Seq01212020_densenet_xy18,3,731.0185436118038,13.820719058931765,0.04717443326799245,0.06579185292057993,0.018906112819856245,4.581178982718399,0.21355467757401053,5.6232195662446465,0.30407385231398243,0.787618379803447,-0.01575882238539117,15.991376587948622,1.1017721914477474,-0.1859664665297431,-77.19904116944676,1.2874720885338267,0.41406484914417785,0.12264491592483884,0.04374240819018027,-0.021869181656958947,-1.1052050531071125,-1.3353883676340823,-0.3392220464975355,-1.1829354303043524,-1.1651736527668062,1.4492749028083654,2.137151440285687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3884297520661157,0.03305785123966942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10706680880836324,0.1963045754518017,0.14747205809505903,0.13536445862014623,0.2826341214589333,0.180510554263246,0.14448564221882393,0.21290186831868166,0.16820956260182196,0.11360317277367767,0.5897435897435898,0.5897435897435898,0.5128205128205128,0.48717948717948717,0.47368421052631576,0.47368421052631576,0.7706356146695854,0.011021991070235023,2.178009832335583,0.7860446158638368,0.017726873328844688,2.1504576402762825,0.8507995975942484,0.03608867947611349,2.0473493673186587,0.8348933401150977,0.03639073494631318,2.080214353851864,0.9366409920443803,0.046326994465013975,2.4609978387214833,0.9389945928184832,0.07703371611617245,2.470492076997794
WellB03_Seq01212020_densenet_xy18,4,883.4345468259493,4.421877372376821,0.12971448686081136,0.0784615932595271,0.005005325395371935,6.177374572405948,0.08248797290248498,6.795650360199611,0.22333086456803905,0.8103944142520905,1.0177306954251484,32.77172345888771,2.3946161164274375,-0.09535332003937705,-105.57533313924138,10.520808672340404,3.1519215393445856,2.9709093310074195,1.7367769663216448,1.1743993716215106,0.14429600539999754,-1.3398276402730094,-0.7083324548352388,-1.2378441797032378,-0.5613708284604639,1.5640537732410376,2.718240791561045,3.8029744333996023,4.15668628862365,0.0,0.0,0.0,0.0,0.0,0.0,0.32231404958677684,0.05785123966942149,0.01652892561983471,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.36693063710045754,0.21928964313446012,0.11966921088786944,0.0933582469169082,0.17275481187296196,0.09160372715324298,0.04773984196596589,0.12283518194804274,0.06473336142956741,0.0010456327940088828,0.41025641025641024,0.38461538461538464,0.46153846153846156,0.46153846153846156,0.4473684210526316,0.47368421052631576,0.5927249132380704,0.002025701257530807,1.818276006696508,0.5842360375725688,0.01660738029886647,1.8357366839368925,0.5324616234100766,0.022451404614183757,2.053323931566891,0.522616928864618,0.006934090878865816,2.070784608807276,0.6439574687322861,0.02295858342558955,2.2012970533302,0.6340576493114264,0.0033665000730513863,2.2187577305705846
WellB03_Seq01212020_densenet_xy22,0,242.46777513133893,7.6840261494947155,0.12534882609502976,0.1747912149186831,0.0316909170521009,3.74810879869698,0.05111694465465658,1.8651367317795295,0.6634427941162235,0.7943540277406664,1.3006791933744397,2.7281310591179424,2.773109313666067,-0.1053516580488684,-22.50584926258847,10.78801476329704,2.6145451074610664,3.4286026671790353,0.21580286953037664,2.206245009842446,2.8000141793166984,-1.14355521742688,3.6627451606650885,0.5011996590623209,1.3350509157549242,1.2943456079150768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09917355371900827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474807522438376,0.3385897204802557,0.22584029005484763,0.1428125735933566,0.18606944630414204,0.0994619288831191,0.04584578040161663,0.05394390089136946,0.11850762703297611,-0.0011540258120306996,0.4358974358974359,0.46153846153846156,0.4358974358974359,0.48717948717948717,0.4473684210526316,0.39473684210526316,0.6305341366087042,0.006665602041954254,1.854503718454123,0.6017839790795464,0.0038970130950056066,1.812753036205934,0.6516793442999218,0.010702473646615364,2.082685689732048,0.6094292370354663,0.003073667739444677,2.040935007483859,0.6128840609761615,0.04658030010690994,1.7628286111925149,0.5566332943057234,0.006560118938325006,1.721077928944326
WellB03_Seq01212020_densenet_xy22,1,310.62586373029944,6.740648432130427,0.13398964627613705,0.143612393833492,0.021700216302603145,2.797972985089572,0.06551650804437842,2.389429721002304,0.5191204007356279,0.7422230021435232,2.4904063471577644,5.914352110793864,3.495177123574472,-0.0595371236929228,-31.93565039029565,16.418996160075704,10.726728902516916,3.3888196622711826,0.3079024658742573,-0.07628104102024702,2.5138158782771898,-0.09985930308560587,1.9012036267062005,4.80513331414838,4.331463197596977,1.272959484116613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12396694214876033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5445477433698193,0.30908473715560275,0.18964366237144575,0.18008959545479242,0.016289681112592637,-0.09073230269087595,-0.09207919256602236,-0.020302337260763397,0.0185736070160897,-0.04481108695810614,0.38461538461538464,0.4358974358974359,0.358974358974359,0.38461538461538464,0.5263157894736842,0.5526315789473685,0.7168639791857182,0.037251471696205025,1.8929819849144125,0.7228385164808296,0.003926938883296148,1.8462599768890133,0.746601721938283,0.004847940126372236,2.003813197320058,0.7342307468232897,0.004382877514552383,2.0088858806954613,0.6288489470718078,0.019807669742524858,1.9992457684020786,0.608878733482326,0.0018159479903513264,1.9151030908644155
WellB03_Seq01212020_densenet_xy22,2,403.4839016816935,10.778762010168911,0.026621088753066163,0.0036335159647043844,0.026714230642768556,4.810171784540995,0.050979216085218396,3.1037223206284117,0.4035305104915854,0.8315921831461197,1.0286802035166618,9.784999850616257,2.2330615053593763,-0.19123308600489203,-39.45937258711245,5.1226353388368295,6.969194357894823,0.4149837879454097,-0.14782263705576604,0.4327010940490217,1.982266778145326,0.2926428003682897,-0.6102092881686358,-1.166557410951774,2.3344240902948474,1.546938875163549,2.405998513938105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21487603305785125,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49439172576954166,0.4224227560126658,0.30579217303861933,0.0755401303793546,0.07765741628551674,0.13012807964871545,0.11892179491821186,0.16013749834213423,0.13991607719554208,0.2169766654411988,0.38461538461538464,0.4358974358974359,0.46153846153846156,0.46153846153846156,0.42105263157894735,0.4473684210526316,0.7862096361006017,0.020037586706767703,1.720364969813104,0.825703408365404,0.04393241507124851,1.7220368814007971,0.8268720730820109,0.03330922590580981,2.1507532085792156,0.860890353947137,0.01862862734760874,2.1136023990343307,0.8581561841486691,0.03515138190314331,1.8692061637736967,0.8320972858373349,0.014225112218124718,1.8359368216727785
WellB03_Seq01212020_densenet_xy22,3,265.6379924226988,8.626153575776614,0.3632651559554345,0.3100301396631464,0.03247334275155254,3.0319266293699774,0.022290065261855212,2.043369172482298,0.5986932982075169,0.7215572345292699,0.8988246311379646,3.13191554217734,2.3935578951126852,0.12636647635197956,-24.448665919775586,7.083465588432254,0.7502676726755539,2.984732898207259,1.282435787659895,1.5247542452268412,8.980283237644061,1.2687833844615737,6.105368341225878,2.39304683171377,1.4413343629487612,1.2766009862488554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117337549052271,0.12504727093169493,0.09788608932104015,-0.061232142664433886,-0.04464202498536479,-0.056609379769661065,-0.0894757312483109,-0.0815160390355927,0.052238272085348404,0.03874565982557158,0.3076923076923077,0.358974358974359,0.41025641025641024,0.46153846153846156,0.4473684210526316,0.47368421052631576,0.6361086491748126,0.0353592089661904,1.5679551215459635,0.6247801951303095,0.018383962719973508,1.5628892105411294,0.7018641117227683,0.0034050516717896166,1.7881267824488094,0.6795769860090213,0.11191424833837021,1.790953867604692,0.6010329357775394,0.0575874607855326,1.7154922480497143,0.5647839172014685,0.03122948704442043,1.675176584055755
WellB03_Seq01212020_densenet_xy22,4,512.7883773791433,14.850985454889281,0.208289105378822,0.16973098023152158,0.028961236467161235,8.264489999956835,0.06384675465778178,3.944525979839563,0.7932520443840043,0.6984871108209543,0.6831095474111615,12.625993953048232,2.0432160730919398,-0.037743274221110734,-48.99674531038434,4.181552485034377,16.581755681767483,4.847855593056021,11.187341717131506,8.413239615216181,10.137642539179508,2.960256298134121,4.3580535650038525,0.8112814107306252,1.82204429521697,2.4462558720477463,3.324521490088111,4.0852055518218116,5.061757946053119,5.254775792386235,0.0,0.0,0.0,0.0,0.0,0.3884297520661157,0.19834710743801653,0.10743801652892562,0.049586776859504134,0.04132231404958678,0.0,0.0,0.0,0.0,0.0,0.3182062133230403,0.01588699771615893,0.06538749406652036,0.13901582024563117,0.032357905607750446,-0.07038392507163374,-0.044753486697177595,0.06707221089373104,0.03194719900375153,0.027156047489179023,0.3333333333333333,0.41025641025641024,0.5384615384615384,0.5384615384615384,0.6052631578947368,0.6052631578947368,0.7685802948816371,0.02962144839297676,2.8614505215279986,0.7577389589007958,0.018597444845750696,2.8721062427998922,0.7444371093570491,0.008174516079142075,2.638082127222497,0.7384041190198497,0.027441499635701534,2.6518256004930505,0.7570776656118274,0.021296298671911972,2.754157255880495,0.7654452806032603,0.014319717042938114,2.866782780439642
WellB03_Seq01212020_densenet_xy22,5,307.2328737576518,8.209219031150582,0.29390561573658475,0.25319704571077517,0.026719858883415225,5.722754911293945,0.022222858368086008,2.3633297981357853,0.6015265046718519,0.8122635931821471,5.573962154369612,12.298693344013216,4.406336652459544,0.0715024921724492,-30.044615632922138,23.46628338804756,3.6174731006292697,3.5070703148075006,6.038702069586282,3.060331203480824,5.62735522079239,1.0037579724625232,6.1540750163137545,2.5166223489924793,0.9102351672240339,1.711863557849979,2.424861071473537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19008264462809918,0.05785123966942149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4850251609173857,0.21831452852499753,0.17114372376881995,0.04240201860531496,0.028094282891002145,0.05433738170740778,0.07480650718357004,0.11511885388721958,0.18507531915970143,0.08448139082931486,0.3076923076923077,0.358974358974359,0.358974358974359,0.358974358974359,0.39473684210526316,0.3684210526315789,0.8059016904587333,0.041180201284483374,1.8127619286474415,0.7941521883957399,0.04928192027122254,1.7961500840642854,0.8770696812831716,0.010663306087291201,2.0745318678939006,0.8373086171742219,0.019160541252636106,2.0579200233107446,0.684508486843592,0.08791148595312515,1.7374370172025526,0.6686915482538103,0.01557236609808058,1.7334550668829374
WellB03_Seq01212020_densenet_xy22,6,363.81911660619437,6.422642499572154,0.003308249080725302,0.005986346455641163,0.017653394795425662,2.7217086316014605,0.10218816389194907,2.7986085892784183,0.469548773185845,0.6087300186430433,-0.08761795375755443,3.091279325567575,1.2104382926988428,-0.24542618918669734,-38.876794907834245,1.7371817620478893,0.4392418634128399,1.1607782090713847,-0.25640996968802243,1.3741052111592067,-1.4206044802226105,-0.7217767390447567,0.7570951121103775,-0.725297669398838,1.6515112284723976,1.20425492122746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09917355371900827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09943393930344903,0.154441324444939,-0.0630266560948422,-0.06573207503268591,-0.12105586510799889,-0.12127416366872684,-0.12036212024614766,-0.06953201251178803,-0.057887248843612675,0.1502339076586582,0.48717948717948717,0.46153846153846156,0.38461538461538464,0.358974358974359,0.5526315789473685,0.6052631578947368,0.6908525900201861,0.07277307150047789,1.7385623438835733,0.6635825951556535,0.027548546331115198,1.6725572487177844,0.7153522927473808,0.02535181038645765,1.9179020166034446,0.6988989287390841,0.03203816601285811,1.9199940056140832,0.7446182037226619,0.03606652147995952,1.9387096941352358,0.7584577856390786,0.01748418068817337,1.956309787179056
WellB03_Seq01212020_densenet_xy22,7,286.49152573542057,12.570103486341413,0.008941196674727118,2.659130103330911e-05,0.04387600454873524,2.6893768427208897,0.06304248943264848,2.2037809671955424,0.5982288986373241,0.7160266687271315,0.2068945397257067,2.035126561478555,2.0073529479541126,-0.23732667079261122,-23.101207737943714,6.211199241664183,3.851509909915009,1.2782629885728927,1.924362975086507,0.36192053342682584,4.642177008725147,-1.2267731606769514,1.2865017833753338,0.5824438275856849,-0.8928312712207567,1.2573591791919434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570247933884298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4094952772353847,0.09237894881120601,0.0348370326089061,-0.015797767830159414,0.04213242704304253,-0.034486991256626666,-0.031980555998677045,0.04000780165099654,0.08216636613861081,0.008286309316808224,0.4358974358974359,0.46153846153846156,0.41025641025641024,0.4358974358974359,0.5789473684210527,0.5263157894736842,0.707763580738304,0.05165630038179146,1.6753792173638131,0.6848802846415443,0.04306365805464696,1.6715141569000649,0.7906982883364048,0.0006824643308127583,1.8296153809579696,0.728271182661059,0.08668519292445852,1.8257503204942211,0.6339137100603235,0.013570136414415786,1.982391471845089,0.5998929092713702,0.0019431284300317469,1.9675809612231985
WellB03_Seq01212020_densenet_xy23,0,615.6604196790486,101.87927004357049,0.029990315197101953,0.04065175536551314,0.16547964882439806,16.375467119796163,0.05179491862816531,4.735849382146527,0.9267379317893857,0.8482738265279459,2.554329970410602,39.981345540749096,2.8668772452323408,-0.21394925829189368,25.22285103616484,10.7824298804813,7.440682890230809,3.5052587796458683,3.378497637412848,2.0160994242826806,8.510349046875305,1.2108050295265311,6.6704799687521525,-1.4482202002631397,0.0748334343558521,3.5413163389354194,4.7626117992285,5.996243011579413,7.215637362868624,8.6048977231304,9.094705774739305,10.15730703188627,12.014132150442206,12.014132150442206,12.014132150442206,0.371900826446281,0.23140495867768596,0.1487603305785124,0.09917355371900827,0.06611570247933884,0.05785123966942149,0.04132231404958678,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.5202051968305661,0.43422952560967837,0.45554804288174794,0.3841881021271352,0.19590493872091705,0.19432795353934604,0.2018435838338479,0.1760706650137028,0.12798080965184974,0.2888039276299181,0.38461538461538464,0.48717948717948717,0.5128205128205128,0.5384615384615384,0.5263157894736842,0.4473684210526316,0.43455466230564366,0.008773960831343247,1.4061639583414696,0.44409878203736664,0.01086177587819571,1.2443631584040173,0.6012910454012603,0.007620544167747183,2.007677424539873,0.5802164858839564,0.010317187944770278,2.021531555451552,0.4680796373257427,0.010480413299193395,1.5146400696900246,0.45402169491850985,0.0010815712930944174,1.2632250797403004
WellB03_Seq01212020_densenet_xy23,1,563.9508088054594,17.542174464955373,0.06888301618052182,0.012548831298390692,0.031105859218665873,8.76197880833082,0.03821207631973303,4.338083144657379,0.6789818789050013,0.6638314450230427,0.936723458635087,12.47587275207707,2.489388554629304,-0.18380669694161395,-52.675835524858776,10.1200421279365,14.617053913173834,1.679935567195085,5.670708795499486,-0.6250083646675648,-0.37678264392018646,-0.3984852866830697,-0.9195023044380712,-0.616104687160278,1.672539965354722,2.1751977724377385,2.816954927251553,3.497382010974894,4.154811543071175,0.0,0.0,0.0,0.0,0.0,0.0,0.7851239669421488,0.39669421487603307,0.12396694214876033,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.0,0.48995803026743595,0.3060685312604841,0.14100897629984635,0.0754770936071061,-0.05164251313007296,-0.10614299494320112,-0.16275460684487972,-0.13029855481390806,-0.13475041650015143,-0.08850501330700751,0.5128205128205128,0.5641025641025641,0.5384615384615384,0.5641025641025641,0.3684210526315789,0.39473684210526316,0.24198336546514845,0.005481560283237323,1.2410987417164785,0.24073985240545093,0.006591068229423184,1.2419293854408422,0.33627257970404006,0.005765196284596383,1.8924650622611168,0.32277981850943865,0.005187277858570833,1.8895471190213884,0.27103635178039726,0.0056190185661279335,1.3111080892878422,0.25941881309907383,0.006634288872368485,1.3145847402503419
WellB03_Seq01212020_densenet_xy23,2,262.03031454122225,15.327788611822246,0.4739238990173311,0.5265678101642883,0.05849624169882412,3.0249365657914185,0.04887169251533453,2.0156178041632486,0.7555187424028822,0.7197783938856113,1.2132836640528613,2.7042110425226804,2.9109826562687795,0.23389659257679327,-17.297835745490634,12.852266621793019,0.8004083641411142,3.9781199331147743,8.835945234961951,9.612864181021273,5.407463599230731,-0.6697024655723913,5.7646977529007675,3.0989779329325167,3.3655837448899613,1.4265146991596722,2.126677881046434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12396694214876033,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39340592728427665,0.2886584599551238,0.07627044472414525,0.06344755962024651,0.0880855642188744,0.044451329160553145,0.05029803170372175,0.17325853133235625,0.14080557355539053,0.04648805845700529,0.41025641025641024,0.48717948717948717,0.48717948717948717,0.46153846153846156,0.47368421052631576,0.5,0.6781317846471419,0.023586894673936265,1.815746630126946,0.6190664511882796,0.0044859090301858666,1.7438527333579024,0.7786487620684571,0.03786769984808784,2.2877233611121586,0.7148523421644158,0.0054548237546489745,2.2834693924147103,0.8266773051818577,0.001792119650070196,2.2195439900243286,0.7830526374372468,0.042888039048248235,2.2152900213268802
WellB03_Seq01212020_densenet_xy23,3,275.4103006035777,8.588475978933854,0.22060208103891651,0.2395473583552424,0.03118429470543298,3.3656054362830354,0.032496542266117076,2.118540773873675,0.5568965440247313,0.6651946768761045,1.198960456483916,4.076019379951815,2.5529545025458567,-0.0207705904941152,-25.703102182009697,7.412790588191781,3.226615210220034,4.616257549159504,1.7680195788347897,0.7603577241031778,2.5056938545011516,0.23765783668990847,3.6882619471836477,1.4669312395834444,-0.716671135365265,1.2909506193728062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12396694214876033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5196454537428754,0.30179068522344116,0.06388809139533594,0.03227548917839717,0.020524035107788274,-0.12151070734045046,-0.07905172053298636,-0.12260417500804455,-0.0414604271598476,-0.06946813843398422,0.41025641025641024,0.358974358974359,0.41025641025641024,0.358974358974359,0.4473684210526316,0.39473684210526316,0.8515139200270264,0.010977364876289074,2.122334742508214,0.8125920053504925,0.04824414701353752,2.0820200650831944,0.854166669370037,0.00215695019528,2.1030946348138584,0.8438798492895725,0.0176924464177513,1.8753483248461265,0.6693349084927365,0.014242055621538487,1.8171497610620584,0.6413383716134418,0.026877305707388197,1.5894034510943267
WellB03_Seq01212020_densenet_xy23,4,192.77575656512792,5.030018941398019,0.21240272965900578,0.3001703862955286,0.02609259084763941,3.1060986372767374,0.027684950849302403,1.4828904351163683,0.6943113622118777,0.7348992655812967,2.7657384815264874,1.9430366071522898,4.0435270205106555,-0.04196965004459649,-18.972659641431406,22.528588148637184,3.2556800595170676,6.647109675570622,1.7809373909215171,3.102716055732528,9.488170730940135,-0.02739166533117743,6.854643071623938,2.6224745857138014,2.7111321273315028,1.2965117367923953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06611570247933884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388854229774699,0.3289539942996695,0.10156854938229502,0.06876404659311608,0.01954203781105544,-0.03858892327450729,-0.010265267960826167,0.06725871290393635,0.12660035508366196,0.08494846714927205,0.358974358974359,0.41025641025641024,0.46153846153846156,0.48717948717948717,0.5526315789473685,0.5789473684210527,0.7599910511909619,0.02173255228354793,1.7502495875863824,0.7362954680502735,0.04237751735569167,1.807212833135544,0.8933490013670937,0.08106546739242254,2.091326961776174,0.8517612802380186,0.04504397064779353,2.0275567437295963,0.729086571933337,0.04460898504264377,1.929532715238,0.6905935297238308,0.04131418453894794,1.8657624971914224
WellB03_Seq01212020_densenet_xy23,5,204.65750869887572,5.031182041433581,0.15829622046838632,0.197830970255324,0.02458342268221513,3.170540689129745,0.0794434088748108,1.5742885284528902,0.6758630413893347,0.7259794284303737,2.66250513288401,1.912282722808141,4.216113799768228,-0.08022495161020216,-20.450903924091534,25.418560123125154,2.481779673048087,6.0183070228082585,2.293818620176568,3.3657073167254303,7.538474206894998,-0.11932412671256554,5.515580310237379,2.5400563017329585,2.4594077653441246,1.2249070117573948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10743801652892562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5169603536570221,0.30948610477159916,0.0865063489824843,0.02797172035835402,0.004554707960302343,-0.04276367605820683,0.006244444140409818,0.1336475713780146,0.13814313441593268,0.034333030639494874,0.4358974358974359,0.48717948717948717,0.5128205128205128,0.46153846153846156,0.47368421052631576,0.5263157894736842,0.7419826112039567,0.028914240636193012,1.993009117615593,0.7073768190639568,0.06052369846628983,1.9786889324378554,0.8348759543022873,0.03140770161845425,2.0203319848454595,0.787729622554821,0.023881879174094126,2.013571284015503,0.6831040016286795,0.006982120966663732,2.0295177446702293,0.6382954688496656,0.005628716599568047,1.7878117560685263
WellB03_Seq01212020_densenet_xy24,0,292.19841372743076,7.859010311389503,0.2544848832808552,0.2570256708971465,0.02689614297057945,2.956091181872155,0.062249729378457255,2.247680105595622,0.6089094064640244,0.6579271747450032,0.8485640471493365,3.84039919293925,2.4124610036961585,-0.000643162526531571,-28.522870543751438,5.901818511558375,4.075667400624603,0.31779559797282175,2.643419319686523,-0.1326420453387831,4.4594231885381825,3.001911718157457,2.0791406281554066,1.5153409050794746,3.9172860218317753,1.3576951480437829,2.130438166044152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322314049586777,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4461690465014132,0.3092715800006337,0.08294249358779719,-0.003989056428104976,-0.048193122451429676,-0.06570211252496533,-0.05915320300064748,-0.06131052317325017,-0.06660905798826153,-0.016219474094123665,0.38461538461538464,0.41025641025641024,0.4358974358974359,0.46153846153846156,0.47368421052631576,0.4473684210526316,0.7525555818805996,0.006573358292204952,1.8899534761263768,0.7167573662844041,0.028792271012897254,1.826090290057334,0.7783634164164123,0.01764280817119535,1.8064507339037745,0.7388323172613203,8.471089831844831e-05,1.9933573744369095,0.7000323958507417,0.0005605841684386016,1.8744220218255467,0.6768828006323491,0.03716462899134603,2.052615473818684
WellB03_Seq01212020_densenet_xy24,1,274.67115280235936,6.180459228058699,0.06275545450865468,0.10386538796866247,0.02250130443259861,2.9498811619937793,0.0558565695036972,2.11285502155661,0.5362726997086086,0.7168010925284735,0.8379581218562326,3.3066341009514693,2.3470194510587707,-0.12898072431897906,-28.019086991659623,6.446721719747419,5.081942098352522,3.838313258253528,0.26596164186333704,-0.20149846249013947,1.853674322337918,-0.555526989479207,3.56908054027698,-0.18805023737746396,0.22997702220683136,1.2191042809385844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322314049586777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5050919209031361,0.36930226325715526,0.050526003809822605,0.07302501119329646,-0.0026100245645485254,0.058336729209238394,0.07081591732978623,-0.002153086587581043,-0.0547919686614808,-0.07131935168904388,0.46153846153846156,0.48717948717948717,0.48717948717948717,0.4358974358974359,0.42105263157894735,0.39473684210526316,0.6189051972482416,0.038118921600425654,1.5011172094058471,0.579123553203538,0.007478465761321495,1.6193944730782155,0.6881651187034826,0.08364442236198996,1.9309527830176343,0.6122008865930306,0.029894465218237534,1.7799305493569892,0.7065261467453111,0.043517233507510966,1.9886948479665345,0.7017315602277056,0.006811358039846255,2.068981652200356
WellB03_Seq01212020_densenet_xy24,2,532.267855406448,28.979545119645138,0.32518663575017376,0.33188005897745376,0.05444541657980813,3.4282144286435168,0.02268582245241569,4.094368118511139,0.5663476986157215,0.7933300492817595,0.2887050462232803,10.36735631178159,1.5691868830327746,0.10285037512467488,-37.29359254523895,3.1417647732162948,0.5351708249958413,2.899061776147387,-0.026794526659565943,-0.6407474409165976,-0.8442462600817606,0.5330739590162827,4.289898912891782,1.0107977894202298,2.301441657861921,1.4985058442501833,2.227448510247051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.049586776859504134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40675706812624834,0.312498446798517,0.23682828325023567,0.21525572622459388,0.028474808272232054,0.045975444881794766,0.04335722389691979,0.138923177347817,0.0843179840746141,0.05759141699418396,0.3076923076923077,0.38461538461538464,0.4358974358974359,0.48717948717948717,0.39473684210526316,0.4473684210526316,0.7807743426034922,0.04922445310440777,2.485052718273689,0.7902865810912781,0.04027742017754384,2.1864534891935112,1.0908450725390035,0.013922633082917173,2.4130908165047784,1.0118245546746085,0.042068624421666354,2.4625352734233688,0.8182025426679153,0.015341202692164204,2.312679641400915,0.8734593752643501,0.03388983722011481,2.0948310847422604
